InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551775,22926,IVORY GIANT GARDEN THERMOMETER,2,04-05-2011 11:21,5.95,12886.0,United Kingdom
556910,10133,COLOURING PENCILS BROWN TUBE,10,15-06-2011 13:25,0.42,12748.0,United Kingdom
580115,22580,ADVENT CALENDAR GINGHAM SACK,18,01-12-2011 16:22,4.13,,United Kingdom
540154,22133,PINK LOVE HEART SHAPE CUP,2,05-01-2011 11:30,1.66,,United Kingdom
560444,22128,PARTY CONES CANDY ASSORTED,6,18-07-2011 17:15,1.25,13764.0,United Kingdom
567095,15056BL,EDWARDIAN PARASOL BLACK,3,16-09-2011 13:03,5.95,17049.0,United Kingdom
558477,84597C,,-1,29-06-2011 16:04,0.0,,United Kingdom
559538,23238,SET OF 4 KNICK KNACK TINS LONDON ,4,10-07-2011 12:25,4.15,16880.0,United Kingdom
554948,22745,POPPY'S PLAYHOUSE BEDROOM ,6,27-05-2011 14:29,2.1,14447.0,United Kingdom
546385,48185,DOORMAT FAIRY CAKE,10,11-03-2011 13:13,6.75,16652.0,United Kingdom
546988,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,18-03-2011 12:57,3.95,14194.0,United Kingdom
551998,21181,PLEASE ONE PERSON METAL SIGN,12,05-05-2011 15:48,2.1,14099.0,United Kingdom
571286,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3,16-10-2011 14:35,2.95,14547.0,United Kingdom
577358,22027,TEA PARTY BIRTHDAY CARD,1,18-11-2011 15:59,0.83,,United Kingdom
545049,84971S,SMALL HEART FLOWERS HOOK ,13,27-02-2011 11:53,0.85,15046.0,United Kingdom
544064,22442,GROW YOUR OWN FLOWERS SET OF 3,1,15-02-2011 13:50,7.95,17114.0,United Kingdom
553002,84596G,SMALL CHOCOLATES PINK BOWL,3,12-05-2011 15:26,0.42,13263.0,United Kingdom
561068,21519,GIN & TONIC DIET GREETING CARD ,12,24-07-2011 14:33,0.42,13116.0,United Kingdom
563093,21880,RED RETROSPOT TAPE,4,11-08-2011 17:28,0.42,,United Kingdom
575607,22922,FRIDGE MAGNETS US DINER ASSORTED,6,10-11-2011 12:37,1.8,14096.0,United Kingdom
557112,22199,FRYING PAN RED RETROSPOT,1,16-06-2011 16:31,8.29,,United Kingdom
540648,22534,MAGIC DRAWING SLATE SPACEBOY ,48,10-01-2011 14:58,0.36,15061.0,United Kingdom
568529,84978,HANGING HEART JAR T-LIGHT HOLDER,12,27-09-2011 13:38,1.25,16181.0,United Kingdom
579777,15036,ASSORTED COLOURS SILK FAN,2,30-11-2011 15:13,1.63,,United Kingdom
562273,22423,REGENCY CAKESTAND 3 TIER,7,04-08-2011 09:55,12.75,12502.0,Spain
548714,47593B,SCOTTIE DOGS BABY BIB,2,03-04-2011 15:07,0.39,17337.0,United Kingdom
567671,22195,LARGE HEART MEASURING SPOONS,1,21-09-2011 15:34,3.29,,United Kingdom
578858,23343,JUMBO BAG VINTAGE CHRISTMAS ,8,27-11-2011 11:22,2.08,18145.0,United Kingdom
C554303,M,Manual,-1,23-05-2011 14:52,15.0,12757.0,Portugal
550496,23204,CHARLOTTE BAG APPLES DESIGN,2,18-04-2011 15:05,1.63,,United Kingdom
575487,21616,4 PEAR BOTANICAL DINNER CANDLES,12,09-11-2011 17:11,1.25,15450.0,United Kingdom
578149,82001s,SILVER RECORD COVER FRAME,11,23-11-2011 11:11,7.46,,United Kingdom
578104,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,23-11-2011 08:43,8.5,13969.0,United Kingdom
538177,22536,MAGIC DRAWING SLATE PURDEY,1,10-12-2010 09:51,0.85,,United Kingdom
566913,22151,PLACE SETTING WHITE HEART,24,15-09-2011 14:07,0.42,17602.0,United Kingdom
553703,22179,SET 10 NIGHT OWL LIGHTS,2,18-05-2011 14:57,6.75,13192.0,United Kingdom
550325,46000R,POLYESTER FILLER PAD 45x30cm,4,17-04-2011 13:04,1.45,15745.0,United Kingdom
547649,22650,CERAMIC PIRATE CHEST MONEY BANK,4,24-03-2011 12:02,1.45,18118.0,United Kingdom
566649,21174,POTTERING IN THE SHED METAL SIGN,24,14-09-2011 11:26,2.08,18173.0,United Kingdom
580160,22555,PLASTERS IN TIN STRONGMAN,24,02-12-2011 10:47,1.65,12700.0,France
561026,20711,JUMBO BAG TOYS ,1,24-07-2011 10:49,2.08,17265.0,United Kingdom
539639,22970,LONDON BUS COFFEE MUG,2,20-12-2010 15:26,2.55,14083.0,United Kingdom
559862,21212,PACK OF 72 RETROSPOT CAKE CASES,24,13-07-2011 10:30,0.55,12782.0,Portugal
567186,22150,3 STRIPEY MICE FELTCRAFT,5,18-09-2011 16:04,1.95,17073.0,United Kingdom
568716,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,3,28-09-2011 16:13,0.83,,United Kingdom
558198,22906,12 MESSAGE CARDS WITH ENVELOPES,1,27-06-2011 12:49,1.65,14104.0,United Kingdom
556108,84212,"ASSORTED FLOWER COLOUR ""LEIS""",1,08-06-2011 17:59,4.96,,United Kingdom
576933,22099,CARAVAN SQUARE TISSUE BOX,1,17-11-2011 11:29,0.39,15529.0,United Kingdom
575875,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,1,11-11-2011 13:06,2.46,,United Kingdom
546032,21916,SET 12 RETRO WHITE CHALK STICKS,24,09-03-2011 09:11,0.42,13267.0,United Kingdom
575694,22604,SET OF 4 NAPKIN CHARMS CUTLERY,5,10-11-2011 16:38,2.55,12748.0,United Kingdom
561907,22543,MINI JIGSAW BAKE A CAKE ,24,01-08-2011 10:08,0.42,14060.0,United Kingdom
550774,21874,GIN AND TONIC MUG,12,20-04-2011 13:18,1.25,14626.0,United Kingdom
556090,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,08-06-2011 15:25,8.29,,United Kingdom
560433,84687,BEACH HUT SHELF W 3 DRAWERS,1,18-07-2011 15:49,11.63,,United Kingdom
559802,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,12-07-2011 13:48,6.25,,United Kingdom
544826,22189,CREAM HEART CARD HOLDER,1,24-02-2011 09:36,3.95,14513.0,United Kingdom
580511,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,04-12-2011 13:54,3.75,12560.0,Germany
567482,23323,WHITE WICKER STAR ,2,20-09-2011 13:42,2.1,16464.0,United Kingdom
573379,22079,RIBBON REEL HEARTS DESIGN ,10,30-10-2011 14:03,1.65,15680.0,United Kingdom
539314,22831,WHITE BROCANTE SOAP DISH,6,16-12-2010 18:20,2.95,13874.0,United Kingdom
561651,90134,OLD ROSE COMBO BEAD NECKLACE,1,28-07-2011 15:36,2.9,,United Kingdom
548529,23194,GYMKHANA TREASURE BOOK BOX,8,31-03-2011 16:56,2.25,18223.0,United Kingdom
545216,23002,TRAVEL CARD WALLET SKULLS,2,28-02-2011 16:50,0.83,,United Kingdom
561923,23204,CHARLOTTE BAG APPLES DESIGN,10,01-08-2011 12:16,0.85,14112.0,United Kingdom
568196,23511,EMBROIDERED RIBBON REEL EMILY ,6,25-09-2011 14:44,2.08,16705.0,United Kingdom
552460,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,09-05-2011 14:44,2.08,13178.0,United Kingdom
571716,23171,REGENCY TEA PLATE GREEN ,1,18-10-2011 17:05,3.29,,United Kingdom
581219,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,1,08-12-2011 09:28,3.29,,United Kingdom
550480,21244,BLUE POLKADOT PLATE ,4,18-04-2011 14:05,1.69,13069.0,United Kingdom
561570,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,28-07-2011 10:24,0.83,14289.0,United Kingdom
565863,22569,FELTCRAFT CUSHION BUTTERFLY,4,07-09-2011 15:00,3.75,17422.0,United Kingdom
564473,23206,LUNCH BAG APPLE DESIGN,20,25-08-2011 12:33,1.65,16722.0,United Kingdom
543533,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,09-02-2011 13:00,4.13,,United Kingdom
561900,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,31-07-2011 15:31,2.95,16655.0,United Kingdom
568343,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,26-09-2011 15:13,1.06,16839.0,United Kingdom
559042,22357,KINGS CHOICE BISCUIT TIN,1,05-07-2011 15:34,8.29,,United Kingdom
547063,23180,MUM'S KITCHEN CLOCK,4,20-03-2011 13:33,4.95,14769.0,United Kingdom
572758,21090,SET/6 COLLAGE PAPER PLATES,4,25-10-2011 18:39,0.83,,United Kingdom
578827,22732,3D VINTAGE CHRISTMAS STICKERS ,1,25-11-2011 14:25,2.46,,United Kingdom
545191,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,28-02-2011 15:39,2.95,12811.0,Portugal
558475,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",1,29-06-2011 15:58,0.83,,United Kingdom
568651,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,28-09-2011 12:04,2.95,12362.0,Belgium
580527,20705,MRS ROBOT SOFT TOY,1,04-12-2011 15:19,1.95,13736.0,United Kingdom
554151,22149,FELTCRAFT 6 FLOWER FRIENDS,3,23-05-2011 11:07,2.1,14049.0,United Kingdom
571474,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,17-10-2011 14:41,3.75,16389.0,United Kingdom
575739,21756,BATH BUILDING BLOCK WORD,1,11-11-2011 09:05,11.63,,United Kingdom
578844,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,25-11-2011 16:14,8.29,,United Kingdom
561882,23193,BUFFALO BILL TREASURE BOOK BOX,8,31-07-2011 12:52,2.25,13388.0,United Kingdom
536412,22569,FELTCRAFT CUSHION BUTTERFLY,2,01-12-2010 11:49,3.75,17920.0,United Kingdom
550193,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,15-04-2011 09:27,0.42,13952.0,United Kingdom
570245,22111,SCOTTIE DOG HOT WATER BOTTLE,2,09-10-2011 16:11,4.95,14415.0,United Kingdom
559109,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,06-07-2011 11:52,7.95,15021.0,United Kingdom
576086,23303,SET 4 PICNIC CUTLERY FONDANT,5,14-11-2011 08:29,1.95,15365.0,United Kingdom
567981,21239,PINK  POLKADOT CUP,4,23-09-2011 11:22,1.63,,United Kingdom
576689,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,16-11-2011 12:18,3.75,16657.0,United Kingdom
539451,48138,DOORMAT UNION FLAG,1,17-12-2010 16:59,14.43,,United Kingdom
550183,22630,DOLLY GIRL LUNCH BOX,12,14-04-2011 17:58,1.95,14105.0,United Kingdom
580405,20750,RED RETROSPOT MINI CASES,2,04-12-2011 12:02,7.95,14720.0,United Kingdom
540026,22161,HEART DECORATION RUSTIC HANGING ,17,04-01-2011 13:25,0.81,,United Kingdom
C560409,23233,WRAP POPPIES  DESIGN,-25,18-07-2011 14:24,0.42,16717.0,United Kingdom
C543755,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,-6,11-02-2011 14:48,2.95,14304.0,United Kingdom
572103,22916,HERB MARKER THYME,1,20-10-2011 15:57,0.65,17571.0,United Kingdom
568671,23177,TREASURE ISLAND BOOK BOX,8,28-09-2011 13:13,2.25,13139.0,United Kingdom
544812,48194,DOORMAT HEARTS,1,23-02-2011 15:58,14.13,,United Kingdom
570288,21915,RED  HARMONICA IN BOX ,2,10-10-2011 11:47,1.25,16960.0,United Kingdom
C548460,22960,JAM MAKING SET WITH JARS,-6,31-03-2011 11:58,4.25,16801.0,United Kingdom
574445,85152,HAND OVER THE CHOCOLATE   SIGN ,48,04-11-2011 11:41,1.85,15722.0,United Kingdom
550205,22697,GREEN REGENCY TEACUP AND SAUCER,2,15-04-2011 10:37,5.79,,United Kingdom
561209,21192,WHITE BELL HONEYCOMB PAPER ,9,25-07-2011 16:57,3.29,,United Kingdom
543802,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,13-02-2011 12:03,2.95,13742.0,United Kingdom
568898,21915,RED  HARMONICA IN BOX ,12,29-09-2011 13:17,1.25,13354.0,United Kingdom
554465,23298,SPOTTY BUNTING,3,24-05-2011 12:36,4.95,13534.0,United Kingdom
563565,22440,BALLOON WATER BOMB PACK OF 35,6,17-08-2011 14:22,0.42,17338.0,United Kingdom
537434,21012,ANTIQUE ALL GLASS CANDLESTICK,7,06-12-2010 16:57,2.51,,United Kingdom
548732,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,04-04-2011 10:16,0.85,16142.0,United Kingdom
554652,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,25-05-2011 12:56,9.95,,United Kingdom
C578097,23358,HOT STUFF HOT WATER BOTTLE,-36,22-11-2011 17:31,3.29,,United Kingdom
552282,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,08-05-2011 12:44,0.42,14040.0,United Kingdom
578794,20766,GARDEN PATH SKETCHBOOK,3,25-11-2011 12:24,3.75,17232.0,United Kingdom
555542,21677,HEARTS  STICKERS,12,05-06-2011 12:51,0.85,15108.0,European Community
552514,21888,BINGO SET,1,09-05-2011 16:30,7.46,,United Kingdom
574661,21485,RETROSPOT HEART HOT WATER BOTTLE,3,06-11-2011 11:56,4.95,13447.0,United Kingdom
547069,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,20-03-2011 13:52,0.85,16710.0,United Kingdom
575753,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,11-11-2011 10:41,4.95,17841.0,United Kingdom
563565,22971,QUEENS GUARD COFFEE MUG,6,17-08-2011 14:22,2.55,17338.0,United Kingdom
570183,21535,RED RETROSPOT SMALL MILK JUG,6,07-10-2011 14:43,2.55,15208.0,United Kingdom
540769,21135,VICTORIAN  METAL POSTCARD SPRING,8,11-01-2011 10:38,1.69,12601.0,Germany
569849,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,06-10-2011 13:49,1.65,15264.0,United Kingdom
569000,22417,PACK OF 60 SPACEBOY CAKE CASES,24,29-09-2011 17:36,0.55,17015.0,United Kingdom
572509,21930,JUMBO STORAGE BAG SKULLS,10,24-10-2011 14:25,2.08,17004.0,United Kingdom
536876,21931,JUMBO STORAGE BAG SUKI,2,03-12-2010 11:36,4.21,,United Kingdom
559338,21328,BALLOONS  WRITING SET ,4,07-07-2011 16:30,0.83,,United Kingdom
557250,22917,HERB MARKER ROSEMARY,1,17-06-2011 15:59,0.65,12748.0,United Kingdom
580117,22632,HAND WARMER RED RETROSPOT,12,01-12-2011 16:28,2.1,14655.0,United Kingdom
539434,72598,SET/12 TAPER CANDLES,1,17-12-2010 14:41,1.66,,United Kingdom
563228,23315,IVORY REFECTORY CLOCK,1,14-08-2011 15:34,9.95,17988.0,United Kingdom
559521,22367,CHILDRENS APRON SPACEBOY DESIGN,6,08-07-2011 16:26,1.95,,Unspecified
560552,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,19-07-2011 12:54,8.95,15311.0,United Kingdom
541004,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,13-01-2011 10:35,2.95,18190.0,United Kingdom
541253,22212,FOUR HOOK  WHITE LOVEBIRDS,1,16-01-2011 13:51,2.1,17841.0,United Kingdom
551560,23162,REGENCY TEA STRAINER,48,03-05-2011 10:43,3.29,16133.0,United Kingdom
564740,22995,TRAVEL CARD WALLET SUKI,3,28-08-2011 14:39,0.42,14044.0,United Kingdom
554075,21787,RAIN PONCHO RETROSPOT,24,22-05-2011 11:29,0.85,16038.0,United Kingdom
555162,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,01-06-2011 10:15,7.95,12473.0,Germany
580005,22626,BLACK KITCHEN SCALES,1,01-12-2011 11:38,8.5,16376.0,United Kingdom
545512,21623,VINTAGE UNION JACK MEMOBOARD,6,03-03-2011 12:00,8.5,17389.0,United Kingdom
547730,22222,CAKE PLATE LOVEBIRD WHITE,1,25-03-2011 11:01,4.95,14796.0,United Kingdom
577740,21947,SET OF 6 HEART CHOPSTICKS,1,21-11-2011 13:36,1.25,17625.0,United Kingdom
551400,23204,CHARLOTTE BAG APPLES DESIGN,20,28-04-2011 13:18,0.85,17160.0,United Kingdom
545082,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4,28-02-2011 10:37,4.25,16992.0,United Kingdom
572079,23418,LAVENDER TOILETTE BOTTLE,12,20-10-2011 14:11,2.08,14484.0,United Kingdom
566275,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,11-09-2011 13:58,1.25,16549.0,United Kingdom
571282,22670,FRENCH WC SIGN BLUE METAL,1,16-10-2011 13:24,1.25,15545.0,United Kingdom
542662,21790,VINTAGE SNAP CARDS,12,31-01-2011 12:10,0.85,18145.0,United Kingdom
552508,22035,VINTAGE CARAVAN GREETING CARD ,1,09-05-2011 16:27,0.83,,United Kingdom
576558,23571,TRADITIONAL NAUGHTS & CROSSES,144,15-11-2011 13:07,1.45,17086.0,United Kingdom
539708,90183A,AMBER DROP EARRINGS W LONG BEADS,1,21-12-2010 12:18,2.96,,United Kingdom
566620,22273,FELTCRAFT DOLL MOLLY,6,14-09-2011 09:21,2.95,13588.0,United Kingdom
571442,23247,BISCUIT TIN 50'S CHRISTMAS,4,17-10-2011 13:39,2.89,17049.0,United Kingdom
557771,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,22-06-2011 14:43,1.25,15601.0,United Kingdom
547068,22386,JUMBO BAG PINK POLKADOT,10,20-03-2011 13:48,1.95,13985.0,United Kingdom
576615,21822,GLITTER CHRISTMAS TREE WITH BELLS,5,15-11-2011 16:42,0.79,17231.0,United Kingdom
537646,21868,POTTING SHED TEA MUG,2,07-12-2010 15:39,1.25,17591.0,United Kingdom
552823,22147,FELTCRAFT BUTTERFLY HEARTS,4,11-05-2011 13:06,1.45,14731.0,United Kingdom
567699,23033,DRAWER KNOB CERAMIC RED,6,22-09-2011 09:16,1.45,17466.0,United Kingdom
572652,22152,PLACE SETTING WHITE STAR,24,25-10-2011 12:11,0.42,15805.0,United Kingdom
560209,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,1,15-07-2011 14:05,1.65,15004.0,United Kingdom
542115,22509,SEWING BOX RETROSPOT DESIGN ,1,25-01-2011 14:01,33.33,,United Kingdom
568567,22686,FRENCH BLUE METAL DOOR SIGN No,2,27-09-2011 18:41,2.46,,United Kingdom
569374,21212,PACK OF 72 RETROSPOT CAKE CASES,1,03-10-2011 16:14,1.25,,United Kingdom
580727,71477,COLOURED GLASS STAR T-LIGHT HOLDER,8,05-12-2011 17:17,6.63,14096.0,United Kingdom
555400,22057,CERAMIC PLATE STRAWBERRY DESIGN,21,02-06-2011 17:50,1.25,14088.0,United Kingdom
569202,23413,VINTAGE COFFEE GRINDER BOX,1,30-09-2011 17:22,10.79,,United Kingdom
541999,22386,JUMBO BAG PINK POLKADOT,1,25-01-2011 10:45,4.13,,United Kingdom
566717,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,14-09-2011 12:14,0.42,17841.0,United Kingdom
563714,21154,RED RETROSPOT OVEN GLOVE ,10,18-08-2011 15:51,1.25,14565.0,United Kingdom
575138,84509c,SET OF 4 POLKADOT PLACEMATS ,1,08-11-2011 15:24,7.46,,United Kingdom
540157,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,05-01-2011 11:41,2.95,15311.0,United Kingdom
562258,84968D,SET OF 16 VINTAGE RED CUTLERY,1,03-08-2011 15:28,12.75,16348.0,United Kingdom
577085,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,17-11-2011 15:47,0.85,12997.0,United Kingdom
575612,22356,CHARLOTTE BAG PINK POLKADOT,10,10-11-2011 12:47,0.85,17416.0,United Kingdom
539314,22379,RECYCLING BAG RETROSPOT ,5,16-12-2010 18:20,2.1,13874.0,United Kingdom
572352,21616,4 PEAR BOTANICAL DINNER CANDLES,6,24-10-2011 11:39,1.25,16814.0,United Kingdom
572241,15056BL,EDWARDIAN PARASOL BLACK,6,21-10-2011 15:20,5.95,12712.0,Germany
572669,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,25-10-2011 13:10,8.5,16549.0,United Kingdom
569921,23397,FOOT STOOL HOME SWEET HOME ,2,06-10-2011 17:28,9.95,12523.0,France
540163,84050,PINK HEART SHAPE EGG FRYING PAN,24,05-01-2011 11:52,1.65,13089.0,United Kingdom
540258,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,96,06-01-2011 08:52,2.55,14045.0,United Kingdom
544412,22332,SKULLS PARTY BAG + STICKER SET,8,18-02-2011 14:21,1.65,16531.0,United Kingdom
542728,20728,LUNCH BAG CARS BLUE,20,31-01-2011 15:11,1.65,14006.0,United Kingdom
562780,23344,JUMBO BAG 50'S CHRISTMAS ,6,09-08-2011 13:03,2.08,14901.0,United Kingdom
545227,22489,PACK OF 12 TRADITIONAL CRAYONS,24,01-03-2011 09:35,0.42,12428.0,Finland
565919,22993,SET OF 4 PANTRY JELLY MOULDS,1,07-09-2011 16:48,2.46,,United Kingdom
552972,22848,BREAD BIN DINER STYLE PINK,1,12-05-2011 13:43,16.95,16043.0,United Kingdom
560790,15056N,EDWARDIAN PARASOL NATURAL,60,21-07-2011 10:29,4.95,14051.0,United Kingdom
C559705,20725,LUNCH BAG RED RETROSPOT,-1,12-07-2011 09:58,1.65,15719.0,United Kingdom
560024,37448,CERAMIC CAKE DESIGN SPOTTED MUG,2,14-07-2011 13:00,1.49,15005.0,United Kingdom
559163,21625,VINTAGE UNION JACK APRON,1,06-07-2011 16:33,4.13,,United Kingdom
555092,22149,FELTCRAFT 6 FLOWER FRIENDS,3,31-05-2011 13:08,2.1,16483.0,United Kingdom
578084,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,22-11-2011 16:34,1.65,12465.0,Belgium
571564,21484,CHICK GREY HOT WATER BOTTLE,4,18-10-2011 10:16,4.25,16019.0,United Kingdom
577844,22112,CHOCOLATE HOT WATER BOTTLE,11,22-11-2011 10:41,12.46,,United Kingdom
540992,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,12-01-2011 16:57,1.25,17364.0,United Kingdom
573585,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,31-10-2011 14:41,16.63,,United Kingdom
564484,48194,DOORMAT HEARTS,1,25-08-2011 13:46,7.95,13634.0,United Kingdom
542192,22966,GINGERBREAD MAN COOKIE CUTTER,6,26-01-2011 11:27,1.25,14049.0,United Kingdom
580305,22985,WRAP BILLBOARD FONTS DESIGN,25,02-12-2011 14:26,0.42,12970.0,United Kingdom
567981,84029E,RED WOOLLY HOTTIE WHITE HEART.,7,23-09-2011 11:22,7.46,,United Kingdom
549965,21892,TRADITIONAL WOODEN CATCH CUP GAME ,60,13-04-2011 14:17,1.25,16966.0,United Kingdom
569524,85054,FRENCH ENAMEL POT W LID,1,04-10-2011 14:42,2.95,14506.0,United Kingdom
551810,22381,TOY TIDY PINK POLKADOT,3,04-05-2011 11:32,2.1,15719.0,United Kingdom
558240,51014C,"FEATHER PEN,COAL BLACK",1,27-06-2011 15:27,0.83,,United Kingdom
560018,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,14-07-2011 12:52,2.95,15987.0,United Kingdom
575908,22553,PLASTERS IN TIN SKULLS,12,11-11-2011 15:54,1.65,13091.0,United Kingdom
581134,23561,SET OF 6 RIBBONS PARTY,2,07-12-2011 13:12,2.89,16368.0,United Kingdom
569680,23171,REGENCY TEA PLATE GREEN ,12,05-10-2011 14:28,1.65,16803.0,United Kingdom
537393,22835,HOT WATER BOTTLE I AM SO POORLY,24,06-12-2010 13:59,4.25,13089.0,United Kingdom
541669,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,20-01-2011 12:29,1.49,17315.0,United Kingdom
577078,22024,RAINY LADIES BIRTHDAY CARD,1,17-11-2011 15:17,0.83,,United Kingdom
540255,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,05-01-2011 16:50,5.06,,United Kingdom
549125,20666,ECONOMY HOLIDAY PURSE,1,06-04-2011 14:13,2.95,14964.0,United Kingdom
539492,22736,RIBBON REEL MAKING SNOWMEN ,1,20-12-2010 10:14,3.36,,United Kingdom
539294,21110,LARGE CAKE TOWEL PINK SPOTS,1,16-12-2010 16:45,6.75,15532.0,United Kingdom
541592,85131D,BEADED CRYSTAL HEART PINK ON STICK,5,19-01-2011 15:08,0.83,,United Kingdom
549614,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,11-04-2011 11:38,1.25,12720.0,Germany
566076,22627,MINT KITCHEN SCALES,4,09-09-2011 09:13,8.5,12449.0,Belgium
553754,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,19-05-2011 10:25,3.75,16175.0,United Kingdom
563916,20668,DISCO BALL CHRISTMAS DECORATION,96,21-08-2011 13:43,0.12,13435.0,United Kingdom
570458,71510,SQUARE METAL CANDLEHOLDER BASE,6,10-10-2011 15:39,0.85,14535.0,United Kingdom
556112,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,09-06-2011 09:28,1.25,13265.0,United Kingdom
561288,23287,RED VINTAGE SPOT BEAKER,8,26-07-2011 12:26,0.85,13379.0,United Kingdom
C570099,22377,BOTTLE BAG RETROSPOT ,-1,07-10-2011 12:11,1.65,13798.0,United Kingdom
580105,23245,SET OF 3 REGENCY CAKE TINS,4,01-12-2011 15:24,4.95,17675.0,United Kingdom
572331,23505,PLAYING CARDS I LOVE LONDON ,12,24-10-2011 10:18,1.25,16491.0,United Kingdom
564061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,22-08-2011 14:38,2.95,14505.0,United Kingdom
552671,21116,OWL DOORSTOP,1,10-05-2011 15:06,8.29,,United Kingdom
573333,23473,WOODLAND SMALL RED FELT HEART,12,30-10-2011 11:34,0.83,12483.0,Sweden
556954,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,16-06-2011 08:38,0.42,15585.0,United Kingdom
561282,21868,,13,26-07-2011 12:24,0.0,,United Kingdom
540172,22149,FELTCRAFT 6 FLOWER FRIENDS,2,05-01-2011 12:29,2.1,18109.0,United Kingdom
571653,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,18-10-2011 12:17,0.39,14298.0,United Kingdom
562807,23295,SET OF 12 MINI LOAF BAKING CASES,12,09-08-2011 14:57,0.83,16053.0,United Kingdom
557753,21157,RED RETROSPOT WASHBAG,1,22-06-2011 13:00,2.1,17877.0,United Kingdom
540523,20973,12 PENCIL SMALL TUBE WOODLAND,5,09-01-2011 12:51,0.65,13069.0,United Kingdom
572552,22186,RED STAR CARD HOLDER,3,24-10-2011 17:07,5.79,14096.0,United Kingdom
567854,23301,GARDENERS KNEELING PAD KEEP CALM ,12,22-09-2011 13:37,1.65,14038.0,United Kingdom
573078,22189,CREAM HEART CARD HOLDER,8,27-10-2011 14:13,3.95,12839.0,United Kingdom
560841,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,21-07-2011 12:25,1.45,14298.0,United Kingdom
580729,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,05-12-2011 17:24,2.46,,United Kingdom
538566,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,13-12-2010 11:21,5.91,,United Kingdom
579885,22530,MAGIC DRAWING SLATE DOLLY GIRL ,2,30-11-2011 17:37,0.42,15444.0,United Kingdom
536544,22675,FRENCH KITCHEN SIGN BLUE METAL,2,01-12-2010 14:32,2.51,,United Kingdom
570677,21745,GAOLERS KEYS DECORATIVE GARDEN ,2,11-10-2011 15:10,3.75,12836.0,United Kingdom
548507,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3,31-03-2011 14:47,2.95,13573.0,United Kingdom
560433,90129E,PURPLE GLASS TASSLE BAG CHARM,2,18-07-2011 15:49,1.63,,United Kingdom
